Restaurant Name,Category,Dish,Price
Starbucks Manhattan Sephora,Napoje butelkowane i przekąski,"Sok Tłoczone Jabłko&Pomarańcza 0,25 l","8,90 zł"
Starbucks Manhattan Sephora,Napoje butelkowane i przekąski,"Sok Tłoczone Jabłko 0,25 l","8,90 zł"
Starbucks Manhattan Sephora,Napoje butelkowane i przekąski,Batonik z mlecznej czekolady,"7,90 zł"
Starbucks Manhattan Sephora,Napoje butelkowane i przekąski,Czekoladowa moneta,"5,90 zł"
Starbucks Manhattan Sephora,Napoje butelkowane i przekąski,Wafel karmelowy,"7,90 zł"
Starbucks Manhattan Sephora,Napoje butelkowane i przekąski,"Kinga Pienińska Niegazowana 0,5 l","6,90 zł"
Starbucks Manhattan Sephora,Napoje butelkowane i przekąski,"Kinga Pienińska Gazowana 0,5 l","6,90 zł"
Starbucks Manhattan Sephora,Napoje butelkowane i przekąski,Bio Lemoniada,"13,90 zł"
Starbucks Manhattan Sephora,Kawy ziarniste,Blonde® Roast 250 g,"49,00 zł"
Starbucks Manhattan Sephora,Kawy ziarniste,Pike Place® Roast 250 g,"49,00 zł"
Starbucks Manhattan Sephora,Kawy ziarniste,Guatemala Antigua 250 g,"49,00 zł"
Starbucks Manhattan Sephora,Kawy ziarniste,Espresso Roast 250 g,"49,00 zł"
Starbucks Manhattan Sephora,Kawy ziarniste,Caffé Verona™ 250 g,"49,00 zł"
Starbucks Manhattan Sephora,Kawy ziarniste,Decaf Espresso Roast 250 g,"49,00 zł"
Starbucks Manhattan Sephora,Kapsułki,Kapsułki Espresso Roast,"39,00 zł"
Starbucks Manhattan Sephora,Kapsułki,Kapsułki Blonde® Roast,"39,00 zł"
Starbucks Manhattan Sephora,Kapsułki,Kapsułki Pike Place® Roast,"39,00 zł"
Starbucks Manhattan Sephora,Kapsułki,Kapsułki Colombia,"39,00 zł"
Burger Stacja Hynka,Burgery M,Burger Wyścigi M,"34,90 zł"
Burger Stacja Hynka,Burgery M,Burger Gdańsk Główny M,"29,90 zł"
Burger Stacja Hynka,Burgery M,Burger Politechnika M,"30,90 zł"
Burger Stacja Hynka,Burgery M,Burger Sopot M,"35,90 zł"
Burger Stacja Hynka,Burgery M,Burger Oliva M,"32,90 zł"
Burger Stacja Hynka,Burgery M,Burger Śródmieście M,"33,90 zł"
Burger Stacja Hynka,Burgery M,Burger Wrapowo M,"31,90 zł"
Burger Stacja Hynka,Burgery M,Burger Zaspa M,"31,90 zł"
Burger Stacja Hynka,Burgery M,Burger Kokoszki M,"32,90 zł"
Burger Stacja Hynka,Burgery M,Burger Wejserowo M,"34,90 zł"
Burger Stacja Hynka,Burgery M,Szarpanina klasyczna M,"31,90 zł"
Burger Stacja Hynka,Burgery M,Szarpanina z krążkami M,"33,90 zł"
Burger Stacja Hynka,Burgery L,Burger Wyścigi L,"39,90 zł"
Burger Stacja Hynka,Burgery L,Burger Sopot L,"40,90 zł"
Burger Stacja Hynka,Burgery L,Burger Politechnika L,"35,90 zł"
Burger Stacja Hynka,Burgery L,Burger Oliva L,"37,90 zł"
Burger Stacja Hynka,Burgery L,Burger Śródmieście L,"38,90 zł"
Burger Stacja Hynka,Burgery L,Burger Wrapowo L,"36,90 zł"
Burger Stacja Hynka,Burgery L,Burger Wejserowo L,"39,90 zł"
Burger Stacja Hynka,Burgery L,Burger Zaspa L,"36,90 zł"
Burger Stacja Hynka,Burgery L,Burger Gdańsk Główny L,"34,90 zł"
Burger Stacja Hynka,Burgery L,Burger Kokoszki L,"37,90 zł"
Burger Stacja Hynka,Burgery L,Szarpanina klasyczna L,"36,90 zł"
Burger Stacja Hynka,Burgery L,Szarpanina z krążkami L,"38,90 zł"
Burger Stacja Hynka,Wege Burgery M,Vege Burak M,"31,90 zł"
Burger Stacja Hynka,Wege Burgery M,Vege Fasola M,"32,90 zł"
Burger Stacja Hynka,Wege Burgery M,Vege Osom M,"35,90 zł"
Burger Stacja Hynka,Wege Burgery M,Vege Osom Hot 🌶 M,"36,90 zł"
Burger Stacja Hynka,Wege Burgery L,Vege Burak L,"36,90 zł"
Burger Stacja Hynka,Wege Burgery L,Vege Fasola L,"37,90 zł"
Burger Stacja Hynka,Wege Burgery L,Vege Osom L,"40,90 zł"
Burger Stacja Hynka,Wege Burgery L,Vege Osom Hot 🌶 L,"41,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw Wyścigi L,"51,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw Sopot L,"52,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw Politechnika L,"47,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw Oliva L,"49,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw Śródmieście L,"50,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw Wrapowo L,"48,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw Wejserowo L,"51,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw Zaspa L,"48,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw Gdańsk Główny L,"46,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw Kokoszki L,"49,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw szarpanina klasyczna L,"48,90 zł"
Burger Stacja Hynka,Zestawy,Zestaw szarpanina z krążkami L,"50,90 zł"
Burger Stacja Hynka,Napoje,Woda mineralna gazowana,"7,00 zł"
Burger Stacja Hynka,Napoje,Woda mineralna niegazowana,"7,00 zł"
Burger Stacja Hynka,Napoje,Sok Cappy,"10,00 zł"
Burger Stacja Hynka,Napoje,Coca-Cola,"11,00 zł"
Burger Stacja Hynka,Napoje,Coca-Cola Cherry,"11,00 zł"
Burger Stacja Hynka,Napoje,Coca-Cola Zero,"11,00 zł"
Burger Stacja Hynka,Napoje,Sprite,"11,00 zł"
Burger Stacja Hynka,Napoje,Fanta,"11,00 zł"
Burger Stacja Hynka,Napoje,Fuzetea,"11,00 zł"
Burger Stacja Hynka,Napoje,ON LEMON,"13,00 zł"
Burger Stacja Hynka,Dodatki,Frytki steak house 200g.,"14,90 zł"
Burger Stacja Hynka,Dodatki,Frytki z batatów,"18,90 zł"
Burger Stacja Hynka,Dodatki,Krążki cebulowe,"15,90 zł"
Manekin Gdańsk,Naleśniki wytrawne,Ser żółty  🌿,"19,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,Biały ser,"23,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,Pesto brokułowe 🌿,"26,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Mozzarella, pieczarki, szczypiorek 🌿","27,50 zł"
Manekin Gdańsk,Naleśniki wytrawne,Bolognese,"29,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Kurczak marynowany, pesto, mozzarella, suszone pomidory","34,50 zł"
Manekin Gdańsk,Naleśniki wytrawne,Burrito 🌶,"33,50 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Kurczak marynowany, ser pleśniowy, żurawina, rukola","34,50 zł"
Manekin Gdańsk,Naleśniki wytrawne,Pieczone warzywa 🌿,"27,50 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Wieprzowina szarpana, ser żółty, zioła","33,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,Kebab,"32,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,Quatro serowe,"31,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Shoarma z kurczaka, ser żółty, cebula","30,50 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Ser żółty, szynka, pieczarki, salami, ketchup","29,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Mozzarella, pomidory, oliwki, pesto zielone, rukola 🌿","30,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Kurczak, szpinak gotowany, zielona cebulka","33,50 zł"
Manekin Gdańsk,Naleśniki wytrawne,Meksykański  🌶,"33,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Szarpana wołowina, serek śmietankowy, cebula, jalapeno","37,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Kurczak, mango, imbir, papryka, kolendra, szczypiorek 🌶️","31,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Shoarma z kurczaka, ser żółty, cebula, krewetki, chili, natka pietruszki","37,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,Gyros,"33,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Łosoś pieczony, ser pleśniowy, serek śmietankowy, koper","36,50 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Szarpana wołowina, cheddar, sos majonezowy, sałata, cebula","37,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,Hiszpański,"31,00 zł"
Manekin Gdańsk,Naleśniki wytrawne,"Krewetki, cheddar, pomidory, szczypiorek","36,50 zł"
Manekin Gdańsk,Naleśniki wytrawne,Tortilla z chrupiącym kurczakiem,"32,50 zł"
Manekin Gdańsk,Naleśniki z cieciorki,"Mozzarella, suszone pomidory, liście szpinaku🌿","29,00 zł"
Manekin Gdańsk,Naleśniki z cieciorki,Burrito 🌶️,"35,00 zł"
Manekin Gdańsk,Naleśniki z cieciorki,Pieczone warzywa 🌿,"29,00 zł"
Manekin Gdańsk,Naleśniki zielone,"Pesto brokułowe, ser pleśniowy, migdały, cukinia🌿","28,00 zł"
Manekin Gdańsk,Naleśniki zielone,"Krewetki, cukinia, camembert, rukola","38,50 zł"
Manekin Gdańsk,Naleśniki zielone,"Kurczak, mago, imbir, papryka, kolendra, szczypiorek 🌶️","33,00 zł"
Manekin Gdańsk,Nalesniki zapiekane ,Naleśniki zapiekane,"33,00 zł"
Manekin Gdańsk,Tagliatelle naleśnikowe ,Tagliatelle naleśnikowe,"33,50 zł"
Manekin Gdańsk,Zupy,Zupy,"12,00 zł"
Manekin Gdańsk,Sałatki,Sałatki,"28,00 zł"
Manekin Gdańsk,Naleśniki słodkie,Cukier puder,"13,00 zł"
Manekin Gdańsk,Naleśniki słodkie,Konfitura,"17,00 zł"
Manekin Gdańsk,Naleśniki słodkie,"Nutella/Manekinella, banan, bita śmietana, sos","22,50 zł"
Manekin Gdańsk,Naleśniki słodkie,Rafaello,"28,00 zł"
Manekin Gdańsk,Naleśniki słodkie,"Biały ser z nutą wanilii,  sos","22,00 zł"
Manekin Gdańsk,Naleśniki słodkie,"Owoce sezonowe, biała czekolada, mascarpone, sorbet, sos","27,50 zł"
Manekin Gdańsk,Naleśniki czekoladowe,"Mascarpone, biała czekolada, jagody, sos","25,00 zł"
Manekin Gdańsk,Naleśniki czekoladowe,"Milka, oreo, mascarpone, sos","26,50 zł"
Manekin Gdańsk,Naleśniki czekoladowe,"Ferrero - mascarpone, nutella, orzechy laskowe, biała czekolada, sos","28,50 zł"
Manekin Gdańsk,Naleśniki czekoladowe,"Dżem malinowy, mascarpone, biała czekolada, sos","25,00 zł"
Manekin Gdańsk,Naleśniki czekoladowe,"Białe Michałki z malinami, sos","28,50 zł"
Manekin Gdańsk,Naleśniki czekoladowe,"Kinder Bueno - Nutella/Manekinella, mascarpone, owoce, sos","29,00 zł"
Manekin Gdańsk,Naleśniki czekoladowe,"Beza, mascarpone, owoce sezonowe, sos","27,00 zł"
Manekin Gdańsk,Pancakes,"PC. Nutella, M&M’s z orzechami, sos śmietankowy","28,50 zł"
Manekin Gdańsk,Pancakes,PC. Kinder Bueno,"29,50 zł"
Manekin Gdańsk,Pancakes,"PC. Sos śmietankowy, owoce sezonowe, biała czekolada, sos mango","27,00 zł"
Manekin Gdańsk,Pancakes,"P.C owoce sezonowe, mascarpone, sorbet truskawkowy","29,00 zł"
Manekin Gdańsk,Pancakes,PC. Maxi King,"30,00 zł"
Manekin Gdańsk,Pancakes,PC. Oreo,"28,50 zł"
Manekin Gdańsk,Desery,Szarlotka z lodami i bitą śmietaną,"21,50 zł"
Manekin Gdańsk,Desery,Ciasto czekoladowe z Manekinellą,"22,00 zł"
Manekin Gdańsk,Desery,Beza z kremem pistacjowym i owocami,"22,00 zł"
Manekin Gdańsk,Napoje,Lemoniada cytrynowa 400 ml,"11,00 zł"
Manekin Gdańsk,Napoje,Świeży sok z pomarańczy  250 ml,"14,50 zł"
Manekin Gdańsk,Napoje,Świeży sok z grapefruitów  250 ml,"14,50 zł"
Manekin Gdańsk,Dodatek do naleśnika,Manekinella słoik 200g,"25,00 zł"
Manekin Gdańsk,Dodatek do naleśnika,Manekinella słoik 200g,"16,00 zł"
Burger King Gdańsk Galeria Baltycka,King Box,King Box Beef&Chicken Dla 6,"129,99 zł"
Burger King Gdańsk Galeria Baltycka,King Box,King Box Beef&Chicken Dla 4,"99,99 zł"
Burger King Gdańsk Galeria Baltycka,King Box,King Box Beef&Chicken Dla 2,"59,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,King’s Whiskey Zestaw,"45,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Double King’s Whiskey Zestaw,"55,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,TeriyaKing Beef Burger Zestaw,"37,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,TeriyaKing Chicken Burger Meal,"37,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,TeriyaKing Plant-Based Burger Zestaw,"37,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Lord Pepper Zestaw,"45,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Double Lord Pepper Zestaw,"55,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Double Steakhouse Chicken King Zestaw,"44,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Steakhouse Chicken King Zestaw,"37,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Bacon&Cheese Chicken Royal Zestaw,"39,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,B&J Deals Whopper,"35,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,B&J Deals Crispy Chicken,"29,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,B&J Deals Chicken Pocket,"29,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,B&J Deals Whopper dla dwojga,"79,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,B&J Deals Chicken Pocket dla dwojga,"79,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,B&J Deals Crispy Chicken dla dwojga,"69,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Plant-Based Nuggets Zestaw,"27,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Double Bacon & Cheese Whopper Zestaw,"47,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Triple Whopper Zestaw,"47,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Big King XXL Zestaw,"42,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Bacon & Cheese Whopper Zestaw,"40,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Steakhouse Zestaw,"38,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Double Whopper Zestaw,"40,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Whopper Zestaw,"33,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Big King Zestaw,"32,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Double Cheeseburger Zestaw,"28,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Cheese Crispy Chicken Zestaw,"32,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Chicken Royale Zestaw,"33,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Crispy Chicken Zestaw,"30,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Plant-Based Royale Zestaw,"34,99 zł"
Burger King Gdańsk Galeria Baltycka,Zestawy,Plant-Based Double Cheeseburger zestaw,"28,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,TeriyaKing Beef Pocket,"26,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,TeriyaKing Beef Pocket Zestaw,"37,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,TeriyaKing Chicken Pocket,"26,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,TeriyaKing Chicken Pocket Zestaw,"37,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,TeriyaKing Plant-Based Pocket,"26,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,TeriyaKing Plant-Based Pocket Zestaw,"37,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Steakhouse Chicken Pocket,"26,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Steakhouse Chicken Pocket Zestaw,"37,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Halloumi Pocket,"24,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Halloumi Pocket Zestaw,"35,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Double Halloumi Pocket,"30,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Podwójny Halloumi Pocket Zestaw,"41,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Chicken Pocket,"23,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Chicken Pocket Zestaw,"34,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Double Chicken Pocket,"27,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Double Chicken Pocket Zestaw,"42,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,King Beef Pocket Zestaw,"35,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,King Beef Pocket,"24,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Double King Beef Pocket,"30,99 zł"
Burger King Gdańsk Galeria Baltycka,Pockety,Double King Beef Pocket Zestaw,"43,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,King’s Whiskey,"34,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Double King’s Whiskey,"44,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,TeriyaKing Beef Burger,"26,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Lord Pepper,"34,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Double Lord Pepper,"44,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Double Bacon & Cheese Whopper,"36,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Triple Whopper,"36,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Big King XXL,"31,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Bacon & Cheese Whopper,"29,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Steakhouse,"27,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Double Whopper,"29,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Whopper,"22,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Big King,"21,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Double Cheeseburger,"17,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z wołowiną,Whopper Junior,"12,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z kurczakiem,TeriyaKing Chicken Burger,"26,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z kurczakiem,Steakhouse Chicken King,"26,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z kurczakiem,Double Steakhouse Chicken King,"33,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z kurczakiem,Bacon&Cheese Chicken Royale,"28,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z kurczakiem,Cheese Crispy Chicken,"21,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z kurczakiem,Chicken Royale,"22,99 zł"
Burger King Gdańsk Galeria Baltycka,Burgery z kurczakiem,Crispy Chicken,"19,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,TeriyaKing Plant-Based Burger,"26,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,TeriyaKing Plant-Based Burger Zestaw,"37,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,TeriyaKing Plant-Based Pocket,"26,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,TeriyaKing Plant-Based Pocket Zestaw,"37,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Plant-Based Royale Zestaw,"34,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Plant-Based Royale,"23,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Plant-Based Double Cheeseburger zestaw,"28,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Plant-Based Double Cheeseburger,"17,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Plant-Based Chili Cheese Burger,"9,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Plant-Based Cheeseburger,"9,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Plant-Based Hamburger,"9,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,6 Plant-Based Nuggets,"16,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Plant-Based Nuggets Zestaw,"27,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Plant-Based Whopper,"22,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Double Halloumi Pocket,"30,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Podwójny Halloumi Pocket Zestaw,"41,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Halloumi Pocket,"24,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Halloumi Pocket Zestaw,"35,99 zł"
Burger King Gdańsk Galeria Baltycka,Zielone Menu,Colesław,"6,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Pepsi Zero Cukru 0,85L","10,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Pepsi 0,85L","10,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Pepsi 0,33L","8,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Pepsi Zero Cukru 0,33L","8,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Lipton Brzoskwiniowy 0,33L","8,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Lipton Cytrynowy 0,33l","8,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Mirinda 0,33L","8,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"7 UP 0,33L","8,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Sok Jabłkowy 0,3L","7,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Sok Pomarańczowy 0,3L","7,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Woda Niegazowana 0,5L","7,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Woda Gazowana 0,5L","7,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Lech Free Limonka-Mięta 0,5L","9,99 zł"
Burger King Gdańsk Galeria Baltycka,Napoje,"Lech Free 0,5L","9,99 zł"
Burger King Gdańsk Galeria Baltycka,Sałatki,Beef Salad,"23,26 zł"
Burger King Gdańsk Galeria Baltycka,Sałatki,Chicken Salad,"23,26 zł"
Burger King Gdańsk Galeria Baltycka,Sałatki,Plant-Based Salad,"23,26 zł"
Burger King Gdańsk Galeria Baltycka,Dodatki,TeriyaKing Pops 150g,"15,26 zł"
Burger King Gdańsk Galeria Baltycka,Dodatki,TeriyaKing Pops 220g,"20,26 zł"
Burger King Gdańsk Galeria Baltycka,Dodatki,Chick'n Pops + sos,"15,26 zł"
Burger King Gdańsk Galeria Baltycka,Dodatki,Chick'n Pops XXL + sos,"20,26 zł"
Burger King Gdańsk Galeria Baltycka,Dodatki,Crispers,"13,99 zł"
